Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Toledo Mud Hens,Triple-A,May,0,0,10.13,1,1,0,2.2,17,6,3,3,0,2,3,3.00
Toledo Mud Hens,Triple-A,June,0,0,0.00,1,1,0,5.2,21,4,1,0,0,0,9,0.71
Toledo Mud Hens,Triple-A,Pre All-Star,0,0,3.24,2,2,0,8.1,38,10,4,3,0,2,12,1.44
