Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Toledo Mud Hens,Triple-A,No Outs,,,,2,,,3.0,13,3,,,0,0,5,1.00
Toledo Mud Hens,Triple-A,One Out,,,,2,,,3.1,15,4,,,0,2,3,1.80
Toledo Mud Hens,Triple-A,Two Outs,,,,2,,,2.0,10,3,,,0,0,4,1.50
