Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Houston Astros,MLB,April,2,1,1.73,4,4,0,26.0,94,14,5,5,3,4,28,0.69
Houston Astros,MLB,May,4,1,2.27,5,5,0,31.2,122,24,8,8,5,6,27,0.95
Houston Astros,MLB,June,4,1,2.04,6,6,0,39.2,156,26,16,9,3,7,35,0.83
Houston Astros,MLB,July,4,0,1.01,4,4,0,26.2,105,22,4,3,1,5,32,1.01
Houston Astros,MLB,August,2,0,1.93,5,5,0,28.0,105,18,6,6,0,4,32,0.79
Houston Astros,MLB,September,1,1,1.50,3,3,0,18.0,68,12,4,3,0,2,21,0.78
Houston Astros,MLB,October,1,0,0.00,1,1,0,5.0,16,0,0,0,0,1,10,0.20
Houston Astros,MLB,Pre All-Star,12,3,1.89,17,17,0,109.1,422,77,31,23,11,19,108,0.88
Houston Astros,MLB,Post All-Star,6,1,1.51,11,11,0,65.2,244,39,12,11,1,10,77,0.75
