Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.0,0,810,34.3,183,.214,.370,.321,21.8,22.4,15.8,.215,.382,.321,39.1
2022,Slider,,0.0,0,544,23.1,130,.233,.350,.297,25.7,20.0,14.1,.219,.322,.267,25.0
2022,Sinker,,-0.6,-2,441,18.7,125,.279,.360,.323,11.8,14.4,20.9,.287,.379,.337,32.3
2022,Changeup,,1.4,3,203,8.6,46,.304,.478,.336,15.6,13.0,9.8,.275,.371,.281,35.0
2022,Curveball,,-0.6,-1,189,8.0,48,.171,.293,.232,17.1,8.3,6.5,.195,.267,.240,22.5
2022,Cutter,,3.7,5,139,5.9,37,.441,.588,.470,11.1,10.8,9.8,.405,.532,.434,36.7
2022,Splitter,,-0.3,0,22,0.9,9,.125,.125,.178,14.3,11.1,10.0,.285,.323,.313,42.9
2022,N/A,,21.0,1,6,0.3,2,1.000,4.000,1.350,0.0,0.0,--,.666,1.659,.839,100.0
2021,4-Seamer,,-1.6,-7,445,37.6,112,.155,.299,.251,21.6,22.3,17.5,.180,.284,.256,33.8
2021,Slider,,-2.6,-7,262,22.1,62,.121,.207,.179,35.4,41.9,25.7,.162,.231,.198,33.3
2021,Sinker,,1.4,3,208,17.6,58,.353,.451,.413,11.7,13.8,16.7,.258,.298,.289,31.8
2021,Changeup,,-1.0,-1,93,7.9,21,.200,.350,.257,18.2,9.5,5.4,.304,.445,.340,22.2
2021,Curveball,,-0.8,-1,86,7.3,26,.240,.640,.375,16.7,19.2,14.7,.208,.381,.267,35.0
2021,Cutter,,2.2,1,65,5.5,13,.333,.583,.415,13.3,30.8,17.4,.336,.590,.417,25.0
2021,Splitter,,-1.2,0,13,1.1,2,.000,.000,.000,50.0,50.0,20.0,.036,.043,.036,0.0
2021,N/A,,-7.4,-1,11,0.9,3,.000,.000,.000,0.0,0.0,0.0,.252,.350,.456,33.3
