Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Judge, Aaron - RHB",2017,0.00,0.55,0.85,1.11,1.35,1.58,1.79,1.99,2.19,2.37,2.56,2.74,2.92,3.10,3.27,3.44,3.62,3.80,3.98
"Judge, Aaron - RHB",2018,0.00,0.53,0.82,1.08,1.32,1.54,1.75,1.95,2.15,2.33,2.52,2.70,2.88,3.05,3.23,3.40,3.57,3.75,3.93
"Judge, Aaron - RHB",2019,0.00,0.54,0.82,1.08,1.32,1.55,1.76,1.96,2.15,2.34,2.53,2.71,2.89,3.06,3.24,3.41,3.58,3.76,3.94
"Judge, Aaron - RHB",2020,0.00,0.55,0.86,1.14,1.38,1.61,1.82,2.03,2.23,2.43,2.62,2.81,2.99,3.17,3.36,3.54,3.72,3.91,4.09
"Judge, Aaron - RHB",2021,0.00,0.58,0.90,1.16,1.40,1.62,1.84,2.04,2.23,2.43,2.61,2.79,2.97,3.15,3.33,3.51,3.68,3.87,4.05
"Judge, Aaron - RHB",2022,0.00,0.57,0.90,1.17,1.41,1.63,1.84,2.05,2.24,2.43,2.62,2.81,2.99,3.17,3.34,3.52,3.70,3.88,4.07

