Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Rochester Red Wings,Triple-A,No Outs,5,5,,1,0,0,1,1,0,1,,,0,.200,.200,.800,1.000
Memphis Redbirds,Triple-A,No Outs,47,42,,10,1,1,1,2,5,13,,,0,.238,.319,.381,.700
Memphis Redbirds,Triple-A,One Out,48,42,,13,4,0,1,11,5,11,,,0,.310,.375,.476,.851
Rochester Red Wings,Triple-A,One Out,3,3,,2,0,0,0,1,0,0,,,0,.667,.667,.667,1.334
Memphis Redbirds,Triple-A,Two Outs,32,29,,7,0,1,2,7,2,11,,,1,.241,.313,.517,.830
Rochester Red Wings,Triple-A,Two Outs,5,5,,2,1,0,0,1,0,1,,,0,.400,.400,.600,1.000
