Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"McNeil, Jeff - LHB",2018,0.00,0.56,0.87,1.13,1.37,1.59,1.81,2.01,2.20,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.64,3.82,4.01
"McNeil, Jeff - LHB",2019,0.00,0.57,0.87,1.13,1.37,1.60,1.81,2.01,2.21,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.64,3.82,4.01
"McNeil, Jeff - LHB",2020,0.00,0.56,0.88,1.15,1.39,1.61,1.82,2.02,2.22,2.41,2.59,2.77,2.95,3.12,3.30,3.47,3.66,3.91,4.06
"McNeil, Jeff - LHB",2021,0.00,0.56,0.87,1.13,1.37,1.59,1.80,2.00,2.20,2.39,2.57,2.75,2.93,3.11,3.28,3.46,3.63,3.81,4.01
"McNeil, Jeff - LHB",2022,0.00,0.56,0.87,1.14,1.38,1.60,1.81,2.00,2.20,2.39,2.57,2.75,2.93,3.11,3.28,3.45,3.63,3.81,4.02

