Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Fresno Grizzlies,Triple-A,vs Left,,,,2,,,2.2,12,3,,,0,2,2,1.88
Corpus Christi Hooks,Double-A,vs Left,,,,1,,,2.1,10,0,,,0,2,1,0.86
Fresno Grizzlies,Triple-A,vs Right,,,,2,,,3.1,10,1,,,1,0,1,0.30
Corpus Christi Hooks,Double-A,vs Right,,,,1,,,2.0,7,1,,,0,0,4,0.50
