Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Sacramento River Cats,Triple-A,vs Left,,,,1,,,1.2,5,0,,,0,1,1,0.60
Sacramento River Cats,Triple-A,vs Right,,,,1,,,0.1,2,1,,,0,0,0,3.00
