Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Sacramento River Cats,Triple-A,First Inning,,,9.00,1,,,1.0,4,1,1,1,0,1,0,2.00
Sacramento River Cats,Triple-A,Second Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,1,0.00
