Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Francisco Giants,MLB,vs Left,,,,32,,,92.1,399,95,,,6,31,76,1.36
San Francisco Giants,MLB,vs Right,,,,31,,,99.1,388,79,,,5,18,87,0.98
