Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Tucker, Kyle - LHB",2020,0.00,0.55,0.87,1.13,1.37,1.59,1.80,2.00,2.19,2.38,2.56,2.75,2.93,3.10,3.28,3.45,3.63,3.82,4.03
"Tucker, Kyle - LHB",2021,0.00,0.53,0.83,1.08,1.31,1.53,1.73,1.93,2.13,2.31,2.50,2.67,2.85,3.03,3.20,3.38,3.56,3.76,3.98
"Tucker, Kyle - LHB",2022,0.00,0.54,0.84,1.10,1.34,1.55,1.76,1.96,2.16,2.34,2.53,2.71,2.89,3.07,3.25,3.43,3.61,3.80,4.02

