Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Toronto Blue Jays,MLB,Bases Empty,288,270,,70,20,1,11,11,17,78,,,1,.259,.306,.463,.769
Toronto Blue Jays,MLB,Bases Loaded,13,12,,3,1,0,0,7,1,5,,,0,.250,.308,.333,.641
Toronto Blue Jays,MLB,Runner at 1st,117,110,,31,3,0,8,18,6,32,,,1,.282,.325,.527,.852
Toronto Blue Jays,MLB,Runners at 1st & 2nd,44,40,,12,5,0,4,23,4,18,,,0,.300,.364,.725,1.089
Toronto Blue Jays,MLB,Runners at 1st & 3rd,14,14,,6,4,0,0,7,0,2,,,0,.429,.429,.714,1.143
Toronto Blue Jays,MLB,Runner at 2nd,36,33,,6,0,0,1,3,3,12,,,0,.182,.250,.273,.523
Toronto Blue Jays,MLB,Runners at 2nd & 3rd,12,10,,2,1,0,1,5,2,1,,,0,.200,.333,.600,.933
Toronto Blue Jays,MLB,Runner at 3rd,11,10,,3,1,0,0,3,1,4,,,0,.300,.364,.400,.764
Toronto Blue Jays,MLB,Scoring Position,130,119,,32,12,0,6,48,11,42,,,0,.269,.331,.521,.852
