Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Toronto Blue Jays,MLB,vs Left,97,91,,26,9,0,8,20,6,27,,,0,.286,.330,.648,.978
Toronto Blue Jays,MLB,vs Right,438,408,,107,26,1,17,57,28,125,,,2,.262,.313,.456,.769
