Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Columbus Clippers,Triple-A,First Inning,,,5.40,5,,,5.0,24,3,3,3,2,7,7,2.00
Columbus Clippers,Triple-A,Second Inning,,,1.80,5,,,5.0,20,3,1,1,1,2,6,1.00
Columbus Clippers,Triple-A,Third Inning,,,3.60,5,,,5.0,22,6,3,2,1,2,4,1.60
Columbus Clippers,Triple-A,Fourth Inning,,,2.25,4,,,4.0,16,4,1,1,1,1,5,1.25
Columbus Clippers,Triple-A,Fifth Inning,,,0.00,2,,,2.0,8,2,0,0,0,0,0,1.00
Columbus Clippers,Triple-A,Sixth Inning,,,0.00,1,,,0.1,1,0,0,0,0,0,1,0.00
