Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.5,5,"1,121",44.4,269,.320,.414,.365,25.5,26.0,19.0,.283,.415,.339,48.3
2022,Slider,,3.2,14,427,16.9,114,.330,.670,.441,26.5,20.2,14.7,.277,.583,.380,44.2
2022,Sinker,,0.6,2,324,12.8,85,.243,.419,.358,19.3,14.1,18.5,.276,.392,.344,45.2
2022,Curveball,,-0.1,0,265,10.5,60,.218,.418,.305,31.1,33.3,23.5,.251,.514,.353,48.6
2022,Changeup,,3.9,7,187,7.4,56,.370,.667,.450,16.3,12.5,12.3,.309,.489,.356,40.4
2022,Cutter,,-1.3,-2,160,6.3,45,.279,.488,.343,23.1,22.2,22.7,.218,.380,.275,24.2
2022,Splitter,,0.2,0,41,1.6,14,.214,.500,.296,34.5,35.7,19.2,.244,.519,.324,66.7
2021,4-Seamer,,1.0,12,"1,203",44.7,261,.294,.398,.389,26.4,27.2,18.7,.249,.387,.352,47.5
2021,Sinker,,-1.7,-7,434,16.1,111,.219,.292,.304,18.6,15.3,16.5,.207,.276,.278,43.0
2021,Slider,,1.2,4,305,11.3,79,.219,.397,.295,26.1,39.2,27.9,.198,.365,.275,55.8
2021,Curveball,,0.5,1,246,9.1,62,.237,.475,.319,25.5,35.5,26.2,.235,.526,.335,40.5
2021,Changeup,,2.9,7,244,9.1,62,.305,.695,.419,16.8,11.3,11.7,.286,.592,.374,39.6
2021,Cutter,,0.7,1,188,7.0,46,.268,.366,.323,20.8,23.9,13.8,.237,.386,.313,40.0
2021,Splitter,,0.7,1,71,2.6,19,.278,.333,.292,18.2,15.8,8.1,.228,.375,.281,53.3
2020,4-Seamer,,-2.2,-3,128,43.4,31,.111,.222,.213,48.9,58.1,48.6,.143,.237,.232,44.4
2020,Sinker,,-1.6,-1,51,17.3,8,.167,.167,.288,5.6,25.0,15.4,.199,.274,.336,25.0
2020,Curveball,,9.3,3,29,9.8,6,.667,1.333,.842,27.3,0.0,0.0,.603,.989,.677,66.7
2020,Cutter,,-5.5,-1,27,9.2,8,.125,.250,.156,8.3,12.5,14.3,.322,.580,.374,42.9
2020,Slider,,-1.0,0,26,8.8,7,.286,.286,.257,33.3,71.4,35.7,.183,.215,.171,100.0
2020,Changeup,,7.0,2,25,8.5,10,.333,1.000,.560,15.4,20.0,20.0,.238,.477,.339,28.6
2020,Splitter,,-9.1,-1,9,3.1,4,.250,.250,.225,16.7,0.0,0.0,.186,.200,.170,25.0
2019,4-Seamer,,0.2,0,280,40.0,61,.226,.509,.361,30.7,36.1,24.7,.245,.470,.338,50.0
2019,Slider,,1.0,1,119,17.0,34,.219,.469,.318,21.8,32.4,21.6,.206,.440,.271,31.8
2019,Curveball,,-1.4,-1,85,12.1,16,.214,.214,.256,40.0,43.8,25.9,.208,.241,.259,71.4
2019,Changeup,,1.3,1,84,12.0,24,.391,.435,.381,10.3,12.5,14.3,.350,.459,.363,35.0
2019,Sinker,,0.3,0,67,9.6,21,.333,.556,.426,27.6,19.0,28.6,.298,.523,.393,57.1
2019,Cutter,,-3.8,-2,55,7.9,10,.222,.222,.250,33.3,20.0,15.4,.262,.379,.312,28.6
2019,Splitter,,-12.0,-1,5,0.7,2,.000,.000,.000,50.0,50.0,50.0,.140,.364,.203,100.0
2019,N/A,,5.4,0,4,0.6,1,1.000,2.000,1.250,0.0,0.0,0.0,.833,2.746,1.426,100.0
