Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2011,Tri-City ValleyCats,NYP,A(Short),CF,8,8,59.1,13,13,0,0,0,,1.000
2012,2 Teams,,Minors,CF,116,116,1028.2,277,268,7,2,0,,.993
2012,Lancaster JetHawks,CAL,A(Adv),CF,103,103,922.0,246,237,7,2,0,,.992
2012,Lancaster JetHawks,CAL,A(Adv),DH,3,3,0.0,0,0,0,0,0,,.000
2012,Corpus Christi Hooks,TEX,AA,CF,13,13,106.2,31,31,0,0,0,,1.000
2012,Corpus Christi Hooks,TEX,AA,RF,7,6,53.0,8,8,0,0,0,,1.000
2013,2 Teams,,Minors,CF,117,114,997.2,257,253,3,1,1,,.996
2013,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2013,Corpus Christi Hooks,TEX,AA,LF,3,3,21.0,4,4,0,0,0,,1.000
2013,Corpus Christi Hooks,TEX,AA,CF,70,67,599.0,154,151,2,1,0,,.994
2013,Corpus Christi Hooks,TEX,AA,DH,2,2,0.0,0,0,0,0,0,,.000
2013,Oklahoma City RedHawks,PCL,AAA,CF,47,47,398.2,103,102,1,0,1,,1.000
2013,Oklahoma City RedHawks,PCL,AAA,RF,11,9,95.2,19,19,0,0,0,,1.000
2013,Oklahoma City RedHawks,PCL,AAA,DH,5,5,0.0,0,0,0,0,0,,.000
2014,2 Teams,,Minors,RF,8,8,69.0,12,11,1,0,0,,1.000
2014,Quad Cities River Bandits,MID,A(Full),RF,1,1,5.0,1,1,0,0,0,,1.000
2014,Quad Cities River Bandits,MID,A(Full),DH,2,2,0.0,0,0,0,0,0,,.000
2014,Oklahoma City RedHawks,PCL,AAA,CF,6,6,50.0,11,11,0,0,0,,1.000
2014,Oklahoma City RedHawks,PCL,AAA,RF,7,7,64.0,11,10,1,0,0,,1.000
2015,Corpus Christi Hooks,TEX,AA,RF,3,3,21.0,4,4,0,0,0,,1.000
2015,Corpus Christi Hooks,TEX,AA,DH,2,2,0.0,0,0,0,0,0,,.000
2019,Corpus Christi Hooks,TEX,AA,CF,2,2,12.0,4,4,0,0,0,,1.000
2019,Corpus Christi Hooks,TEX,AA,RF,1,0,4.0,1,1,0,0,0,,1.000
2019,Corpus Christi Hooks,TEX,AA,DH,1,1,0.0,0,0,0,0,0,,.000
2021,Buffalo Bisons,INT,AAA,CF,4,4,21.0,9,9,0,0,0,,1.000
2021,Buffalo Bisons,INT,AAA,DH,1,1,0.0,0,0,0,0,0,,.000
,2 Teams,,AAA,CF,57,57,469.2,123,122,1,0,1,,1.000
,Oklahoma City Dodgers,PCL,AAA,RF,18,16,159.2,30,29,1,0,0,,1.000
,2 Teams,,AAA,DH,6,6,0.0,0,0,0,0,0,,.000
,Corpus Christi Hooks,TEX,AA,LF,3,3,21.0,4,4,0,0,0,,1.000
,Corpus Christi Hooks,TEX,AA,CF,85,82,717.2,189,186,2,1,0,,.995
,Corpus Christi Hooks,TEX,AA,RF,11,9,78.0,13,13,0,0,0,,1.000
,Corpus Christi Hooks,TEX,AA,DH,5,5,0.0,0,0,0,0,0,,.000
,Lancaster JetHawks,CAL,A+,CF,103,103,922.0,246,237,7,2,0,,.992
,Lancaster JetHawks,CAL,A+,DH,3,3,0.0,0,0,0,0,0,,.000
,Quad Cities River Bandits,MID,A,RF,1,1,5.0,1,1,0,0,0,,1.000
,Quad Cities River Bandits,MID,A,DH,2,2,0.0,0,0,0,0,0,,.000
,Tri-City ValleyCats,NYP,A(Short),CF,8,8,59.1,13,13,0,0,0,,1.000
,1 Teams,,Minors,LF,3,3,21.0,4,4,0,0,0,,1.000
,3 Teams,,Minors,CF,196,193,1699.0,448,436,9,3,0,,.993
,3 Teams,,Minors,RF,30,26,242.2,44,43,1,0,0,,1.000
Career Minors,3 Teams,,,DH,10,10,0.0,0,0,0,0,0,,.000
