Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Sacramento River Cats,Triple-A,Home Games,93,74,24,23,4,1,7,14,14,23,2,1,2,.311,.424,.676,1.100
Sacramento River Cats,Triple-A,Away Games,70,62,14,20,7,0,5,11,8,13,0,1,0,.323,.400,.677,1.077
Sacramento River Cats,Triple-A,Day Games,49,37,10,10,2,0,3,5,10,9,1,1,0,.270,.417,.568,.985
Sacramento River Cats,Triple-A,Night Games,114,99,28,33,9,1,9,20,12,27,1,1,2,.333,.412,.717,1.129
Sacramento River Cats,Triple-A,Leading Off,57,50,,23,4,0,5,5,6,10,,,1,.460,.526,.840,1.366
Sacramento River Cats,Triple-A,Late / Close,22,16,,2,0,0,1,3,4,8,,,0,.125,.286,.313,.599
