Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Marte, Starling - RHB",2015,0.00,0.55,0.83,1.07,1.29,1.51,1.71,1.90,2.09,2.27,2.44,2.61,2.78,2.95,3.11,3.27,3.44,3.60,3.77
"Marte, Starling - RHB",2016,0.00,0.54,0.83,1.08,1.32,1.53,1.74,1.93,2.12,2.30,2.47,2.64,2.81,2.98,3.15,3.31,3.47,3.64,3.81
"Marte, Starling - RHB",2017,0.00,0.56,0.85,1.10,1.33,1.55,1.75,1.95,2.13,2.31,2.49,2.66,2.83,3.00,3.17,3.34,3.50,3.67,3.84
"Marte, Starling - RHB",2018,0.00,0.55,0.85,1.10,1.33,1.55,1.75,1.95,2.13,2.31,2.49,2.66,2.83,3.00,3.17,3.33,3.50,3.66,3.84
"Marte, Starling - RHB",2019,0.00,0.55,0.84,1.09,1.32,1.54,1.75,1.94,2.13,2.31,2.48,2.66,2.83,3.00,3.16,3.33,3.49,3.66,3.83
"Marte, Starling - RHB",2020,0.00,0.56,0.88,1.14,1.38,1.60,1.80,2.00,2.19,2.37,2.55,2.73,2.91,3.08,3.25,3.42,3.59,3.76,3.93
"Marte, Starling - RHB",2021,0.00,0.55,0.87,1.12,1.35,1.57,1.77,1.97,2.15,2.34,2.51,2.69,2.86,3.03,3.20,3.36,3.53,3.70,3.89
"Marte, Starling - RHB",2022,0.00,0.55,0.86,1.13,1.36,1.58,1.79,1.99,2.17,2.36,2.54,2.72,2.89,3.06,3.24,3.41,3.58,3.75,3.93

