Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Stockton Ports,Class A Advanced,June,20,17,2,6,3,0,1,5,0,2,0,0,0,.353,.300,.706,1.006
Nashville Sounds,Triple-A,July,15,14,4,4,0,0,1,3,1,1,0,0,0,.286,.333,.500,.833
Nashville Sounds,Triple-A,Pre All-Star,15,14,4,4,0,0,1,3,1,1,0,0,0,.286,.333,.500,.833
