Season,Age,Pitches,"Batted
Balls",Barrels,Barrel %,Barrel/PA,"Exit
Velocity",Max EV,"Launch
Angle","Sweet
Spot %",XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%
2016,22,106,17,0,0.0,0.0,91.2,107.8,25.5,17.6,.181,.241,.248,.309,.224,23.5,14.3,25.0
2017,23,914,129,21,16.3,9.7,92.6,111.0,17.8,28.7,.259,.588,.411,.392,.515,48.8,27.8,10.2
2018,24,2844,419,51,12.2,7.7,93.3,113.3,18.1,35.1,.250,.494,.340,.357,.436,52.2,24.7,10.6
2019,25,2288,346,50,14.5,9.1,92.7,111.9,19.4,36.1,.278,.578,.368,.388,.495,50.4,25.2,9.3
2020,26,1002,133,17,12.8,6.9,92.3,112.5,19.6,30.1,.224,.453,.316,.340,.450,45.9,31.4,13.9
2021,27,2774,463,59,12.7,8.8,91.6,115.3,16.2,32.4,.264,.507,.379,.378,.413,48.8,16.8,13.1
2022,28,2893,450,61,13.6,8.7,92.9,116.8,16.1,33.8,.248,.467,.344,.347,.422,50.9,24.3,10.7
Player,,12821,1957,259,13.2,8.4,92.6,116.8,17.5,33.4,.256,.507,.356,.365,.442,49.9,23.6,11.3
MLB,,,,,6.7,4.6,88.4,122.4,12.1,33.0,.245,.405,.316,.315,.368,35.8,22.1,8.4
