Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Las Vegas Aviators,Triple-A,Home Games,15,15,3,4,0,0,1,2,0,3,0,0,0,.267,.267,.467,.734
Las Vegas Aviators,Triple-A,Away Games,9,7,0,0,0,0,0,0,1,0,0,0,1,.000,.222,.000,.222
Las Vegas Aviators,Triple-A,Day Games,5,5,2,2,0,0,0,1,0,0,0,0,0,.400,.400,.400,.800
Las Vegas Aviators,Triple-A,Night Games,19,17,1,2,0,0,1,1,1,3,0,0,1,.118,.211,.294,.505
Las Vegas Aviators,Triple-A,Leading Off,6,6,,0,0,0,0,0,0,1,,,0,.000,.000,.000,.000
Las Vegas Aviators,Triple-A,Late / Close,1,1,,1,0,0,1,1,0,0,,,0,1.000,1.000,4.000,5.000
