Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Colorado Rockies,MLB,vs Left,,,,31,,,94.2,424,104,,,17,42,82,1.54
Colorado Rockies,MLB,vs Right,,,,31,,,86.1,355,81,,,13,21,68,1.18
