Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Albuquerque Isotopes,Triple-A,No Outs,,,,3,,,3.2,13,2,,,0,0,8,0.55
Albuquerque Isotopes,Triple-A,One Out,,,,3,,,3.0,12,3,,,0,0,7,1.00
Albuquerque Isotopes,Triple-A,Two Outs,,,,3,,,3.0,12,3,,,2,0,3,1.00
