Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Albuquerque Isotopes,Triple-A,April,0,0,2.70,3,2,0,10.0,37,8,3,3,2,0,18,0.80
Albuquerque Isotopes,Triple-A,Pre All-Star,0,0,2.70,3,2,0,10.0,37,8,3,3,2,0,18,0.80
