Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Lake Elsinore Storm,Single-A,vs Left,2,2,,0,0,0,0,0,0,0,,,0,.000,.000,.000,.000
Lake Elsinore Storm,Single-A,vs Right,3,2,,0,0,0,0,0,1,2,,,0,.000,.333,.000,.333
