Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.5,3,614,29.4,149,.292,.469,.380,14.1,11.4,11.2,.312,.541,.408,63.7
2022,Slider,,-1.2,-7,584,28.0,164,.196,.314,.248,29.6,24.4,22.3,.190,.301,.239,38.5
2022,Sinker,,1.4,5,325,15.6,90,.337,.407,.354,12.0,7.8,12.1,.305,.423,.334,51.9
2022,Curveball,,3.0,6,188,9.0,43,.262,.524,.348,32.4,30.2,21.7,.232,.388,.276,44.8
2022,Cutter,,3.0,5,168,8.0,44,.293,.585,.422,27.8,22.7,23.3,.287,.568,.386,48.4
2022,Changeup,,2.4,4,162,7.8,52,.289,.378,.350,20.5,11.5,9.1,.220,.288,.279,30.0
2022,Splitter,,4.4,2,35,1.7,9,.444,1.222,.683,18.2,33.3,15.0,.250,.637,.370,83.3
2022,N/A,,-13.1,-1,5,0.2,2,.000,.000,.000,0.0,0.0,0.0,.211,.236,.192,0.0
2021,4-Seamer,,-0.5,-3,597,33.0,147,.266,.492,.376,21.1,22.4,20.6,.277,.597,.422,69.6
2021,Slider,,-1.6,-7,462,25.5,127,.147,.241,.222,34.1,30.7,26.5,.191,.308,.256,36.7
2021,Sinker,,0.3,1,271,15.0,77,.348,.478,.421,12.9,6.5,11.9,.324,.507,.388,47.7
2021,Curveball,,0.7,1,160,8.8,32,.241,.379,.364,27.7,28.1,18.4,.165,.263,.231,40.0
2021,Changeup,,2.7,4,146,8.1,39,.257,.571,.364,26.0,15.4,12.8,.264,.444,.325,30.0
2021,Cutter,,-4.0,-5,122,6.7,35,.212,.333,.287,15.4,8.6,10.0,.217,.347,.269,23.3
2021,Splitter,,-8.9,-2,24,1.3,6,.000,.000,.000,62.5,83.3,27.8,.021,.022,.021,100.0
2021,N/A,,-8.2,0,3,0.2,1,.000,.000,.000,33.3,0.0,--,.443,.518,.422,100.0
