Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Cleveland Guardians,MLB,Home Games,9,0,3.28,19,19,0,112.1,449,97,42,41,14,25,74,1.09
Cleveland Guardians,MLB,Away Games,6,5,3.53,13,13,0,74.0,321,81,36,29,7,22,54,1.39
Cleveland Guardians,MLB,Day Games,6,2,3.17,13,13,0,76.2,315,75,30,27,9,21,53,1.25
Cleveland Guardians,MLB,Night Games,9,3,3.53,19,19,0,109.2,455,103,48,43,12,26,75,1.18
Cleveland Guardians,MLB,Leading Off,,,,32,,,45.1,192,45,,,4,10,29,1.21
Cleveland Guardians,MLB,Late / Close,,,,4,,,4.1,16,2,,,1,1,5,0.69
