Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Cleveland Guardians,MLB,vs Left,,,,32,,,85.0,351,71,,,10,30,75,1.19
Cleveland Guardians,MLB,vs Right,,,,32,,,100.1,419,107,,,11,17,53,1.24
