Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Yelich, Christian - LHB",2015,0.00,0.53,0.80,1.04,1.27,1.49,1.69,1.89,2.08,2.26,2.44,2.61,2.78,2.95,3.11,3.28,3.44,3.62,3.79
"Yelich, Christian - LHB",2016,0.00,0.53,0.80,1.05,1.28,1.50,1.70,1.90,2.08,2.26,2.44,2.61,2.78,2.95,3.11,3.28,3.44,3.61,3.78
"Yelich, Christian - LHB",2017,0.00,0.52,0.80,1.05,1.28,1.50,1.70,1.90,2.09,2.27,2.45,2.62,2.79,2.96,3.13,3.30,3.47,3.64,3.82
"Yelich, Christian - LHB",2018,0.00,0.52,0.80,1.05,1.29,1.50,1.71,1.90,2.09,2.27,2.45,2.63,2.80,2.97,3.14,3.31,3.47,3.65,3.82
"Yelich, Christian - LHB",2019,0.00,0.52,0.80,1.05,1.28,1.50,1.70,1.90,2.08,2.27,2.44,2.62,2.79,2.96,3.13,3.29,3.46,3.63,3.80
"Yelich, Christian - LHB",2020,0.00,0.53,0.84,1.10,1.33,1.55,1.76,1.96,2.15,2.34,2.52,2.70,2.87,3.05,3.22,3.40,3.57,3.76,3.94
"Yelich, Christian - LHB",2021,0.00,0.54,0.84,1.10,1.33,1.55,1.75,1.95,2.14,2.33,2.50,2.68,2.86,3.03,3.20,3.37,3.54,3.72,3.90
"Yelich, Christian - LHB",2022,0.00,0.54,0.84,1.10,1.34,1.55,1.76,1.96,2.15,2.33,2.51,2.69,2.86,3.04,3.21,3.38,3.55,3.73,3.91

