Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Milwaukee Brewers,MLB,April,87,74,12,17,4,0,3,12,10,22,2,0,1,.230,.322,.405,.727
Milwaukee Brewers,MLB,May,124,110,19,26,5,2,2,9,13,30,5,0,1,.236,.323,.373,.696
Milwaukee Brewers,MLB,June,118,103,18,30,2,1,2,7,14,27,5,0,0,.291,.376,.388,.764
Milwaukee Brewers,MLB,July,96,77,16,22,6,1,1,7,18,24,2,0,1,.286,.427,.429,.856
Milwaukee Brewers,MLB,August,119,102,18,26,2,0,3,10,16,24,2,2,1,.255,.361,.363,.724
Milwaukee Brewers,MLB,September,104,91,13,20,6,0,1,9,12,28,1,0,1,.220,.317,.319,.636
Milwaukee Brewers,MLB,October,23,18,3,4,0,0,2,3,5,7,2,1,0,.222,.391,.556,.947
Milwaukee Brewers,MLB,Pre All-Star,379,327,59,82,12,3,8,31,46,90,13,0,3,.251,.347,.379,.726
Milwaukee Brewers,MLB,Post All-Star,292,248,40,63,13,1,6,26,42,72,6,3,2,.254,.366,.387,.753
