Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Murphy, Sean - RHB",2019,0.00,0.53,0.84,1.11,1.36,1.60,1.81,2.02,2.22,2.42,2.61,2.80,3.00,3.18,3.37,3.55,3.74,3.92,4.10
"Murphy, Sean - RHB",2020,0.00,0.55,0.88,1.15,1.39,1.62,1.84,2.05,2.25,2.45,2.64,2.84,3.03,3.21,3.40,3.59,3.78,3.97,4.17
"Murphy, Sean - RHB",2021,0.00,0.56,0.88,1.15,1.40,1.63,1.85,2.05,2.26,2.45,2.65,2.84,3.03,3.22,3.40,3.59,3.78,3.97,4.17
"Murphy, Sean - RHB",2022,0.00,0.56,0.89,1.16,1.41,1.63,1.85,2.06,2.26,2.45,2.64,2.83,3.02,3.21,3.39,3.57,3.76,3.94,4.14

