Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Oakland Athletics,MLB,vs Left,,,,27,,,39.1,156,33,,,5,8,20,1.04
Oakland Athletics,MLB,vs Right,,,,30,,,141.0,585,141,,,20,28,108,1.20
