Season,Age,Pitches,"Batted
Balls",Barrels,Barrel %,Barrel/PA,"Exit
Velocity",Max EV,"Launch
Angle","Sweet
Spot %",XBA,XSLG,WOBA,XWOBA,XWOBACON,HardHit%,K%,BB%
2016,23,1307,213,6,2.8,2.0,86.4,107.5,6.9,26.3,.234,.319,.295,.288,.308,28.6,19.9,9.8
2017,24,279,46,1,2.2,1.4,85.2,104.2,14.1,34.8,.212,.316,.242,.293,.295,26.1,20.0,12.9
2018,25,2340,440,22,5.0,3.7,87.3,112.2,12.4,33.6,.251,.394,.341,.323,.333,31.8,14.8,9.1
2019,26,2061,387,25,6.5,4.8,86.7,108.2,14.0,29.7,.250,.431,.301,.328,.341,31.3,14.5,9.3
2020,27,837,155,5,3.2,2.5,87.2,107.7,11.0,35.5,.282,.411,.335,.338,.354,27.7,13.9,7.4
2021,28,1734,291,8,2.7,1.9,85.3,107.6,14.0,30.6,.238,.323,.293,.302,.296,30.2,15.8,11.9
2022,29,2790,478,19,4.0,2.9,87.5,109.4,12.9,34.7,.251,.359,.320,.315,.323,34.3,15.7,11.1
Player,,11348,2010,86,4.3,3.1,86.8,112.2,12.4,32.1,.248,.373,.313,.315,.325,31.3,15.7,10.1
MLB,,,,,6.7,4.6,88.4,122.4,12.1,33.0,.245,.405,.316,.315,.368,35.8,22.1,8.4
