Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Iowa Cubs,Triple-A,Batting Third,40,33,,12,1,0,4,9,6,12,,,1,.364,.475,.758,1.233
Iowa Cubs,Triple-A,Batting Seventh,4,2,,0,0,0,0,0,2,0,,,0,.000,.500,.000,.500
