Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
St. Louis Cardinals,MLB,vs Left,,,,32,,,86.0,379,86,,,5,38,61,1.44
St. Louis Cardinals,MLB,vs Right,,,,31,,,105.1,424,106,,,11,16,82,1.16
