Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Washington Nationals,MLB,No Outs,203,186,,42,11,0,6,12,14,42,,,3,.226,.291,.382,.673
Washington Nationals,MLB,One Out,180,161,,45,6,2,5,19,13,48,,,1,.280,.328,.435,.763
Washington Nationals,MLB,Two Outs,165,151,,33,9,0,6,21,14,42,,,0,.219,.285,.397,.682
