Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Kirk, Alejandro - RHB",2021,0.00,0.59,0.95,1.24,1.51,1.76,1.99,2.21,2.43,2.64,2.85,3.06,3.26,3.45,3.65,3.84,4.04,4.24,4.45
"Kirk, Alejandro - RHB",2022,0.00,0.58,0.93,1.22,1.48,1.73,1.96,2.18,2.40,2.61,2.81,3.02,3.22,3.42,3.62,3.81,4.02,4.23,4.44

