Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Buffalo Bisons,Triple-A,No Outs,,,,3,,,6.0,20,2,,,0,0,5,0.33
Buffalo Bisons,Triple-A,One Out,,,,3,,,6.0,22,0,,,0,2,12,0.33
Buffalo Bisons,Triple-A,Two Outs,,,,3,,,5.2,24,5,,,1,1,10,1.06
