Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Atlanta Braves,MLB,Bases Empty,,,,30,,,106.1,454,94,,,14,33,110,1.19
Atlanta Braves,MLB,Bases Loaded,,,,10,,,4.2,15,2,,,1,1,2,0.64
Atlanta Braves,MLB,Runner at 1st,,,,30,,,37.1,147,35,,,3,8,34,1.15
Atlanta Braves,MLB,Runners at 1st & 2nd,,,,25,,,11.1,44,12,,,0,3,8,1.32
Atlanta Braves,MLB,Runners at 1st & 3rd,,,,12,,,6.0,18,1,,,0,2,5,0.50
Atlanta Braves,MLB,Runner at 2nd,,,,16,,,8.0,36,7,,,1,5,13,1.50
Atlanta Braves,MLB,Runners at 2nd & 3rd,,,,10,,,3.1,14,3,,,0,1,1,1.20
Atlanta Braves,MLB,Runner at 3rd,,,,8,,,3.0,10,2,,,0,0,1,0.67
Atlanta Braves,MLB,Scoring Position,,,,29,,,36.1,137,27,,,2,12,30,1.07
