Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Atlanta Braves,MLB,April,3,0,1.13,4,4,0,24.0,92,14,3,3,0,6,34,0.83
Atlanta Braves,MLB,May,1,3,3.94,5,5,0,29.2,123,24,15,13,3,12,27,1.21
Atlanta Braves,MLB,June,5,1,3.52,6,6,0,38.1,158,37,15,15,3,12,35,1.28
Atlanta Braves,MLB,July,4,0,2.64,5,5,0,30.2,128,30,10,9,5,6,24,1.17
Atlanta Braves,MLB,August,4,1,2.53,5,5,0,32.0,125,26,9,9,5,7,30,1.03
Atlanta Braves,MLB,September,3,0,5.66,4,4,0,20.2,89,18,13,13,3,9,21,1.31
Atlanta Braves,MLB,October,1,0,3.60,1,1,0,5.0,23,7,2,2,0,1,3,1.60
Atlanta Braves,MLB,Pre All-Star,11,4,2.95,18,18,0,110.0,448,93,39,36,9,34,107,1.15
Atlanta Braves,MLB,Post All-Star,10,1,3.58,12,12,0,70.1,290,63,28,28,10,19,67,1.17
