Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Gwinnett Stripers,Triple-A,First Inning,,,3.38,24,,,24.0,105,24,11,9,1,8,19,1.33
Gwinnett Stripers,Triple-A,Second Inning,,,3.80,24,,,23.2,96,24,11,10,2,4,32,1.18
Gwinnett Stripers,Triple-A,Third Inning,,,6.65,23,,,23.0,110,25,19,17,3,15,27,1.74
Gwinnett Stripers,Triple-A,Fourth Inning,,,1.64,22,,,22.0,86,14,5,4,1,7,17,0.95
Gwinnett Stripers,Triple-A,Fifth Inning,,,1.77,21,,,20.1,81,17,4,4,2,6,18,1.13
Gwinnett Stripers,Triple-A,Sixth Inning,,,1.29,14,,,14.0,52,8,2,2,0,3,16,0.79
Gwinnett Stripers,Triple-A,Seventh Inning,,,0.00,7,,,7.0,25,4,0,0,0,1,5,0.71
Gwinnett Stripers,Triple-A,Eighth Inning,,,0.00,2,,,2.0,8,0,0,0,0,1,3,0.50
Gwinnett Stripers,Triple-A,Ninth Inning,,,0.00,1,,,1.0,3,1,0,0,0,0,0,1.00
