Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Ohtani, Shohei - LHB",2018,0.00,0.55,0.84,1.09,1.32,1.55,1.76,1.95,2.14,2.33,2.51,2.69,2.86,3.04,3.21,3.38,3.55,3.73,3.91
"Ohtani, Shohei - LHB",2019,0.00,0.55,0.83,1.08,1.31,1.53,1.74,1.94,2.13,2.32,2.50,2.67,2.85,3.02,3.19,3.36,3.52,3.70,3.88
"Ohtani, Shohei - LHB",2020,0.00,0.54,0.85,1.11,1.33,1.55,1.75,1.95,2.13,2.32,2.50,2.67,2.84,3.01,3.18,3.35,3.52,3.69,3.88
"Ohtani, Shohei - LHB",2021,0.00,0.54,0.84,1.09,1.32,1.54,1.74,1.93,2.12,2.30,2.48,2.65,2.83,3.00,3.17,3.33,3.50,3.68,3.86
"Ohtani, Shohei - LHB",2022,0.00,0.55,0.85,1.11,1.34,1.55,1.76,1.95,2.14,2.33,2.50,2.68,2.85,3.03,3.20,3.37,3.54,3.71,3.90

