Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,1.8,15,873,34.3,192,.308,.564,.414,22.8,22.9,19.6,.332,.662,.452,68.0
2022,Changeup,,-0.9,-4,467,18.3,123,.191,.327,.274,30.8,23.6,22.7,.241,.407,.323,35.8
2022,Slider,,0.4,2,454,17.8,123,.256,.521,.347,36.9,35.0,27.9,.221,.490,.317,42.7
2022,Sinker,,1.4,4,266,10.4,73,.288,.576,.428,19.0,15.1,16.4,.296,.616,.448,47.9
2022,Curveball,,4.5,10,214,8.4,63,.357,.714,.483,31.5,27.0,25.4,.273,.618,.401,47.5
2022,Cutter,,0.1,0,193,7.6,54,.271,.521,.361,29.6,20.4,25.0,.296,.479,.363,44.7
2022,Splitter,,-1.1,-1,72,2.8,22,.227,.409,.270,27.3,22.7,17.9,.244,.442,.296,29.4
2022,N/A,,14.0,0,3,0.1,1,1.000,2.000,1.250,0.0,0.0,--,.980,3.880,2.014,100.0
2021,4-Seamer,,1.4,11,803,31.0,178,.253,.540,.404,34.2,36.0,29.0,.253,.547,.394,62.1
2021,Slider,,3.1,14,462,17.8,119,.255,.716,.450,44.4,33.6,26.7,.277,.726,.448,57.1
2021,Changeup,,2.1,9,424,16.3,100,.242,.560,.366,36.6,29.0,25.2,.243,.569,.371,45.2
2021,Curveball,,0.2,1,337,13.0,88,.218,.423,.318,35.4,35.2,29.0,.234,.484,.346,57.4
2021,Sinker,,2.7,9,330,12.7,77,.318,.758,.543,19.6,16.9,18.3,.349,.800,.512,50.9
2021,Cutter,,1.2,2,164,6.3,41,.278,.611,.412,30.9,17.1,21.9,.333,.707,.469,41.4
2021,Splitter,,3.4,2,65,2.5,15,.231,.538,.370,59.4,33.3,25.0,.217,.496,.352,37.5
2021,N/A,,3.8,0,1,0.0,,--,--,--,--,--,--,--,--,--,--
2020,4-Seamer,,-0.9,-2,241,32.6,60,.163,.367,.324,31.3,30.0,23.1,.248,.537,.396,71.0
2020,Slider,,-3.4,-4,119,16.1,32,.167,.200,.195,31.1,31.3,23.3,.190,.236,.217,25.0
2020,Changeup,,-3.0,-3,111,15.0,18,.118,.118,.139,32.7,11.1,7.1,.231,.270,.250,13.3
2020,Sinker,,4.1,5,110,14.9,28,.391,.826,.575,24.5,10.7,15.8,.447,.851,.575,50.0
2020,Curveball,,2.5,2,67,9.1,14,.154,.385,.321,40.9,57.1,29.6,.102,.253,.188,40.0
2020,Cutter,,-5.7,-4,64,8.7,16,.133,.133,.156,35.5,37.5,33.3,.174,.227,.206,22.2
2020,Splitter,,-2.2,-1,27,3.7,7,.167,.667,.386,50.0,42.9,33.3,.097,.230,.219,33.3
2019,4-Seamer,,-0.1,-1,595,35.4,141,.290,.476,.400,22.8,24.8,19.8,.308,.515,.385,55.6
2019,Slider,,-0.5,-1,252,15.0,71,.279,.456,.331,32.8,31.0,21.6,.238,.387,.280,50.0
2019,Changeup,,0.0,0,240,14.3,74,.239,.313,.276,34.1,24.3,24.3,.264,.385,.306,28.0
2019,Sinker,,2.8,6,227,13.5,55,.388,.857,.539,21.2,21.8,30.8,.286,.645,.417,48.6
2019,Curveball,,1.1,2,207,12.3,42,.289,.579,.380,30.5,28.6,16.4,.284,.492,.357,48.1
2019,Cutter,,1.1,1,125,7.4,31,.276,.621,.423,27.9,25.8,24.2,.378,.737,.478,52.4
2019,Splitter,,-3.4,-1,36,2.1,9,.111,.111,.200,44.4,33.3,23.1,.154,.175,.141,33.3
2018,4-Seamer,,4.0,17,433,29.8,111,.316,.726,.480,22.6,18.0,17.7,.337,.725,.483,62.7
2018,Sinker,,0.8,2,294,20.2,81,.319,.653,.441,21.2,19.8,27.1,.313,.689,.452,53.6
2018,Slider,,0.8,2,224,15.4,46,.250,.409,.300,36.5,43.5,25.6,.223,.400,.284,50.0
2018,Changeup,,2.3,5,217,14.9,51,.318,.568,.407,43.9,31.4,25.8,.247,.379,.330,37.9
2018,Curveball,,1.9,3,144,9.9,33,.258,.419,.336,39.7,42.4,28.6,.248,.425,.337,35.3
2018,Cutter,,-0.6,-1,120,8.2,33,.219,.375,.267,30.0,33.3,22.9,.214,.372,.261,42.9
2018,Splitter,,-3.7,-1,20,1.4,7,.000,.000,.100,80.0,57.1,57.1,.041,.049,.132,0.0
2018,N/A,,-8.5,0,1,0.1,1,.000,.000,.000,--,100.0,100.0,--,--,.000,--
