Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Texas Rangers,MLB,April,0,2,3.00,4,4,0,21.0,83,16,8,7,0,5,16,1.00
Texas Rangers,MLB,May,4,0,0.64,6,6,0,42.1,159,29,6,3,0,9,33,0.90
Texas Rangers,MLB,June,2,0,3.90,5,5,0,30.0,139,40,14,13,2,9,28,1.63
Texas Rangers,MLB,July,3,0,3.41,5,5,0,31.2,131,24,12,12,5,12,30,1.14
Texas Rangers,MLB,August,1,3,4.24,6,6,0,34.0,153,33,18,16,4,19,37,1.53
Texas Rangers,MLB,September,2,2,3.16,5,5,0,31.1,133,31,11,11,0,10,23,1.31
Texas Rangers,MLB,October,0,1,1.50,1,1,0,6.0,23,5,1,1,0,5,2,1.67
Texas Rangers,MLB,Pre All-Star,7,2,2.68,18,18,0,111.0,458,102,38,33,7,30,95,1.19
Texas Rangers,MLB,Post All-Star,5,6,3.16,14,14,0,85.1,363,76,32,30,4,39,74,1.35
