Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Detroit Tigers,MLB,No Outs,154,141,,30,6,1,3,9,9,32,,,2,.213,.266,.333,.599
Detroit Tigers,MLB,One Out,170,161,,30,9,0,5,16,6,39,,,1,.186,.218,.335,.553
Detroit Tigers,MLB,Two Outs,186,179,,37,8,0,3,13,4,36,,,3,.207,.237,.302,.539
