Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Las Vegas 51s,Triple-A,Batting First,1,1,,0,0,0,0,0,0,0,,,0,.000,.000,.000,.000
Las Vegas 51s,Triple-A,Batting Second,124,115,,34,3,1,2,14,7,23,,,2,.296,.347,.391,.738
Las Vegas 51s,Triple-A,Batting Third,300,277,,95,16,6,5,44,16,44,,,2,.343,.377,.498,.875
