Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Rojas, Josh - LHB",2019,0.00,0.54,0.83,1.08,1.32,1.54,1.76,1.96,2.15,2.34,2.53,2.71,2.89,3.07,3.24,3.42,3.59,3.77,3.95
"Rojas, Josh - LHB",2021,0.00,0.54,0.84,1.10,1.33,1.55,1.76,1.96,2.15,2.34,2.53,2.71,2.89,3.07,3.24,3.42,3.60,3.78,3.98
"Rojas, Josh - LHB",2022,0.00,0.55,0.86,1.12,1.36,1.58,1.80,2.00,2.19,2.39,2.57,2.75,2.94,3.11,3.29,3.47,3.65,3.83,4.02

