Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Martinez, J.D. - RHB",2015,0.00,0.55,0.84,1.09,1.32,1.55,1.76,1.96,2.16,2.34,2.53,2.71,2.89,3.06,3.24,3.41,3.58,3.75,3.93
"Martinez, J.D. - RHB",2016,0.00,0.54,0.85,1.12,1.36,1.59,1.80,2.01,2.20,2.39,2.58,2.76,2.94,3.12,3.30,3.48,3.65,3.83,4.01
"Martinez, J.D. - RHB",2017,0.00,0.55,0.86,1.12,1.37,1.59,1.81,2.01,2.21,2.40,2.59,2.77,2.96,3.14,3.32,3.50,3.67,3.85,4.03
"Martinez, J.D. - RHB",2018,0.00,0.55,0.86,1.13,1.37,1.60,1.81,2.02,2.22,2.41,2.60,2.78,2.97,3.15,3.33,3.51,3.68,3.86,4.04
"Martinez, J.D. - RHB",2019,0.00,0.55,0.87,1.14,1.39,1.62,1.84,2.04,2.24,2.44,2.63,2.81,3.00,3.18,3.36,3.54,3.72,3.90,4.08
"Martinez, J.D. - RHB",2020,0.00,0.58,0.92,1.19,1.44,1.68,1.90,2.11,2.32,2.52,2.71,2.91,3.10,3.29,3.48,3.67,3.85,4.04,4.24
"Martinez, J.D. - RHB",2021,0.00,0.56,0.89,1.16,1.40,1.63,1.85,2.06,2.26,2.46,2.65,2.84,3.03,3.22,3.40,3.59,3.77,3.96,4.16
"Martinez, J.D. - RHB",2022,0.00,0.56,0.89,1.17,1.41,1.64,1.86,2.07,2.27,2.47,2.67,2.86,3.04,3.23,3.41,3.60,3.78,3.97,4.15

