Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Seager, Corey - LHB",2015,0.00,0.54,0.83,1.07,1.31,1.54,1.76,1.97,2.17,2.36,2.55,2.73,2.91,3.10,3.28,3.47,3.65,3.85,4.05
"Seager, Corey - LHB",2016,0.00,0.54,0.83,1.10,1.34,1.57,1.79,2.00,2.19,2.39,2.58,2.77,2.95,3.13,3.32,3.50,3.69,3.89,4.09
"Seager, Corey - LHB",2017,0.00,0.53,0.83,1.09,1.34,1.57,1.79,1.99,2.19,2.38,2.57,2.76,2.95,3.13,3.31,3.49,3.67,3.86,4.06
"Seager, Corey - LHB",2018,0.00,0.54,0.84,1.11,1.36,1.60,1.82,2.02,2.23,2.42,2.61,2.80,2.99,3.17,3.36,3.54,3.73,3.92,4.13
"Seager, Corey - LHB",2019,0.00,0.53,0.82,1.09,1.33,1.56,1.78,1.99,2.19,2.38,2.57,2.76,2.94,3.13,3.31,3.49,3.67,3.86,4.06
"Seager, Corey - LHB",2020,0.00,0.55,0.87,1.14,1.38,1.61,1.81,2.02,2.21,2.41,2.59,2.78,2.96,3.14,3.32,3.50,3.68,3.85,4.05
"Seager, Corey - LHB",2021,0.00,0.55,0.87,1.14,1.38,1.61,1.83,2.04,2.24,2.44,2.63,2.81,3.00,3.18,3.36,3.55,3.74,3.93,4.14
"Seager, Corey - LHB",2022,0.00,0.55,0.87,1.14,1.38,1.61,1.83,2.03,2.23,2.43,2.62,2.81,3.00,3.18,3.37,3.55,3.75,3.94,4.16

