Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,1.6,10,634,28.0,190,.280,.671,.426,20.4,12.6,15.9,.341,.713,.479,58.0
2022,Slider,,-0.5,-3,475,20.9,133,.223,.380,.298,33.1,20.3,19.0,.242,.472,.339,37.2
2022,Changeup,,-1.1,-4,354,15.6,98,.226,.301,.250,27.6,15.3,15.3,.261,.408,.302,34.2
2022,Curveball,,1.4,4,296,13.1,87,.244,.474,.336,30.6,14.9,13.5,.276,.434,.356,51.5
2022,Sinker,,-0.9,-2,259,11.4,82,.224,.368,.301,16.4,11.0,17.0,.274,.442,.337,46.3
2022,Cutter,,-1.6,-3,180,7.9,45,.214,.333,.267,28.8,17.8,19.0,.238,.367,.292,32.4
2022,Splitter,,1.2,1,70,3.1,21,.316,.368,.340,48.6,33.3,28.0,.320,.377,.344,33.3
2021,4-Seamer,,2.7,11,400,28.6,103,.349,.699,.487,24.1,16.5,14.0,.307,.658,.451,61.8
2021,Slider,,1.5,4,288,20.6,85,.284,.568,.394,34.9,17.6,20.0,.293,.617,.423,48.3
2021,Changeup,,2.9,7,225,16.1,68,.317,.460,.390,25.2,8.8,11.8,.311,.458,.358,42.1
2021,Curveball,,-1.5,-3,180,12.9,54,.200,.300,.269,31.0,14.8,22.2,.225,.366,.286,33.3
2021,Sinker,,6.0,9,158,11.3,47,.462,.564,.494,18.1,14.9,24.1,.375,.503,.434,56.3
2021,Cutter,,4.6,5,107,7.7,36,.290,.548,.401,22.0,11.1,16.0,.329,.595,.432,55.6
2021,Splitter,,-5.4,-2,38,2.7,14,.077,.077,.114,66.7,64.3,47.4,.085,.115,.130,25.0
2021,N/A,,-4.2,0,1,0.1,,--,--,--,0.0,--,--,--,--,--,--
2020,4-Seamer,,0.6,2,270,33.5,77,.333,.667,.456,18.0,11.7,12.2,.339,.748,.478,60.0
2020,Slider,,-1.4,-2,137,17.0,36,.161,.387,.307,31.9,22.2,18.2,.267,.526,.366,45.8
2020,Changeup,,-1.0,-1,115,14.3,40,.250,.375,.277,27.1,15.0,22.2,.291,.449,.316,47.1
2020,Curveball,,4.3,5,105,13.0,26,.364,.909,.560,36.8,19.2,15.2,.378,.925,.553,61.1
2020,Sinker,,4.4,4,96,11.9,27,.462,.731,.554,16.4,7.4,8.3,.438,.753,.509,70.8
2020,Cutter,,-1.8,-1,56,6.9,19,.222,.444,.303,31.3,21.1,30.8,.259,.532,.349,42.9
2020,Splitter,,5.7,2,27,3.3,7,.500,.667,.536,53.8,42.9,25.0,.391,.563,.452,66.7
2020,N/A,,2.7,0,1,0.1,,--,--,--,--,--,--,--,--,--,--
2019,4-Seamer,,1.4,9,648,33.9,184,.308,.547,.402,17.7,15.8,17.4,.302,.536,.389,49.6
2019,Slider,,-0.1,0,373,19.5,89,.244,.305,.285,48.0,34.8,26.1,.229,.355,.291,31.4
2019,Sinker,,0.1,0,294,15.4,87,.305,.622,.417,14.8,8.0,13.2,.284,.564,.371,40.0
2019,Changeup,,-1.9,-5,266,13.9,91,.188,.400,.268,30.6,18.7,27.0,.202,.357,.258,27.5
2019,Curveball,,3.0,5,157,8.2,38,.324,.649,.416,23.3,21.1,15.4,.244,.448,.296,41.4
2019,Cutter,,-1.2,-1,107,5.6,30,.148,.148,.190,28.6,16.7,17.2,.144,.218,.208,18.2
2019,Splitter,,8.1,4,50,2.6,13,.500,.833,.650,29.2,7.7,10.0,.364,.740,.474,18.2
2018,4-Seamer,,-1.0,-1,143,33.1,29,.167,.292,.281,13.3,17.2,10.0,.305,.629,.446,52.6
2018,Sinker,,1.8,2,94,21.8,34,.323,.452,.349,9.3,11.8,17.4,.309,.506,.370,46.4
2018,Changeup,,-2.6,-2,65,15.0,17,.133,.133,.256,43.3,11.8,15.4,.203,.228,.258,15.4
2018,Slider,,1.7,1,55,12.7,14,.308,.538,.450,44.8,21.4,18.8,.267,.510,.359,40.0
2018,Curveball,,1.1,0,39,9.0,8,.250,.375,.269,12.5,25.0,12.5,.231,.307,.228,16.7
2018,Cutter,,1.5,0,21,4.9,7,.400,.600,.507,18.2,14.3,14.3,.444,.774,.567,50.0
2018,Splitter,,8.6,1,8,1.9,4,.500,.500,.450,0.0,0.0,0.0,.454,.743,.514,50.0
2017,4-Seamer,,2.6,22,845,37.7,239,.336,.621,.441,19.5,20.9,21.8,.310,.639,.428,50.0
2017,Slider,,0.0,0,377,16.8,95,.222,.383,.308,37.6,31.6,24.8,.225,.359,.307,49.1
2017,Sinker,,0.0,0,340,15.2,92,.321,.405,.361,19.3,14.1,18.1,.338,.500,.386,45.1
2017,Changeup,,1.2,3,284,12.7,77,.271,.414,.333,28.9,18.2,20.6,.311,.445,.358,28.6
2017,Curveball,,0.7,2,217,9.7,56,.265,.306,.309,43.2,21.4,17.6,.321,.479,.384,40.5
2017,Cutter,,3.0,4,142,6.3,41,.270,.459,.371,31.7,22.0,24.3,.304,.521,.381,39.3
2017,Splitter,,-1.8,0,27,1.2,6,.167,.167,.150,42.9,33.3,22.2,.185,.206,.174,25.0
