Season,Tm,LG,L,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2007,DSL Pirates,DSL,ROK,LF,35,29,251.0,36,32,2,2,1,,.944
2007,DSL Pirates,DSL,ROK,CF,1,0,1.0,0,0,0,0,0,,.000
2007,DSL Pirates,DSL,ROK,RF,3,3,23.0,2,2,0,0,0,,1.000
2007,DSL Pirates,DSL,ROK,DH,6,4,0.0,0,0,0,0,0,,.000
2008,DSL Pirates,DSL,ROK,LF,7,7,56.0,8,7,0,1,0,,.875
2008,DSL Pirates,DSL,ROK,CF,40,38,327.0,86,74,8,4,3,,.953
2008,DSL Pirates,DSL,ROK,RF,21,18,165.2,34,29,3,2,2,,.941
2008,DSL Pirates,DSL,ROK,DH,1,1,0.0,0,0,0,0,0,,.000
2009,2 Teams,,Minors,RF,20,20,169.1,63,57,3,3,0,,.952
2009,2 Teams,,Minors,RF,20,20,169.1,63,57,3,3,0,,.952
2009,3 Teams,,Minors,CF,38,37,324.1,87,80,3,4,0,,.954
2009,3 Teams,,Minors,CF,38,37,324.1,87,80,3,4,0,,.954
2009,GCL Pirates,GCL,ROK,CF,1,1,8.0,3,2,1,0,0,,1.000
2009,GCL Pirates,GCL,ROK,RF,1,1,8.0,6,6,0,0,0,,1.000
2009,West Virginia Power,SAL,A(Full),CF,36,35,314.1,83,77,2,4,0,,.952
2009,West Virginia Power,SAL,A(Full),RF,19,19,161.1,57,51,3,3,0,,.947
2009,Lynchburg Hillcats,CAR,A(Adv),CF,1,1,2.0,1,1,0,0,0,,1.000
2010,2 Teams,,Minors,CF,57,57,462.0,133,117,9,7,2,,.947
2010,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2010,2 Teams,,Minors,CF,57,57,462.0,133,117,9,7,2,,.947
2010,2 Teams,,Minors,DH,7,7,0.0,0,0,0,0,0,,.000
2010,GCL Pirates,GCL,ROK,CF,7,7,42.1,17,16,0,1,0,,.941
2010,GCL Pirates,GCL,ROK,DH,1,1,0.0,0,0,0,0,0,,.000
2010,Bradenton Marauders,FSL,A(Adv),CF,50,50,419.2,116,101,9,6,2,,.948
2010,Bradenton Marauders,FSL,A(Adv),RF,2,2,13.0,4,4,0,0,0,,1.000
2010,Bradenton Marauders,FSL,A(Adv),DH,6,6,0.0,0,0,0,0,0,,.000
2011,Altoona Curve,EAS,AA,CF,129,129,1110.2,334,308,18,8,4,,.976
2012,2 Teams,,Minors,DH,2,1,0.0,0,0,0,0,0,,.000
2012,2 Teams,,Minors,DH,2,1,0.0,0,0,0,0,0,,.000
2012,State College Spikes,NYP,A(Short),DH,1,1,0.0,0,0,0,0,0,,.000
2012,Indianapolis Indians,INT,AAA,LF,16,15,131.0,39,35,4,0,1,,1.000
2012,Indianapolis Indians,INT,AAA,CF,76,75,668.1,188,183,4,1,1,,.995
2012,Indianapolis Indians,INT,AAA,RF,5,5,50.0,13,13,0,0,0,,1.000
2012,Indianapolis Indians,INT,AAA,DH,1,0,0.0,0,0,0,0,0,,.000
2014,Indianapolis Indians,INT,AAA,LF,2,2,19.0,9,9,0,0,0,,1.000
2014,Indianapolis Indians,INT,AAA,CF,1,1,9.0,2,2,0,0,0,,1.000
2017,2 Teams,,Minors,LF,9,9,64.0,13,12,1,0,0,,1.000
2017,2 Teams,,Minors,LF,9,9,64.0,13,12,1,0,0,,1.000
2017,Bradenton Marauders,FSL,A(Adv),LF,3,3,18.0,4,4,0,0,0,,1.000
2017,Indianapolis Indians,INT,AAA,LF,6,6,46.0,9,8,1,0,0,,1.000
2017,Indianapolis Indians,INT,AAA,CF,1,1,7.0,2,2,0,0,0,,1.000
2017,Indianapolis Indians,INT,AAA,DH,2,2,0.0,0,0,0,0,0,,.000
2021,Jacksonville Jumbo Shrimp,INT,AAA,CF,1,1,6.0,1,1,0,0,0,,1.000
2021,Jacksonville Jumbo Shrimp,INT,AAA,DH,1,1,0.0,0,0,0,0,0,,.000
,2 Teams,,ROK,CF,49,46,378.1,106,92,9,5,3,,.953
,2 Teams,,ROK,RF,25,22,196.2,42,37,3,2,2,,.952
,2 Teams,,ROK,DH,8,6,0.0,0,0,0,0,0,,.000
,DSL PIT Black,DSL,ROK,LF,42,36,307.0,44,39,2,3,1,,.932
,Indianapolis Indians,INT,AAA,LF,24,23,196.0,57,52,5,0,1,,1.000
,2 Teams,,AAA,CF,79,78,690.1,193,188,4,1,1,,.995
,Indianapolis Indians,INT,AAA,RF,5,5,50.0,13,13,0,0,0,,1.000
,2 Teams,,AAA,DH,4,3,0.0,0,0,0,0,0,,.000
,Altoona Curve,EAS,AA,CF,129,129,1110.2,334,308,18,8,4,,.976
,2 Teams,,A+,CF,51,51,421.2,117,102,9,6,2,,.949
,Bradenton Marauders,FSL,A+,LF,3,3,18.0,4,4,0,0,0,,1.000
