Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Milwaukee Brewers,MLB,Batting Second,4,4,,0,0,0,0,0,0,1,,,0,.000,.000,.000,.000
Milwaukee Brewers,MLB,Batting Third,35,33,,6,1,0,1,3,2,9,,,0,.182,.229,.303,.532
Milwaukee Brewers,MLB,Batting Fourth,236,210,,60,12,0,12,32,20,53,,,2,.286,.349,.514,.863
Milwaukee Brewers,MLB,Batting Fifth,100,89,,17,4,1,4,10,10,21,,,1,.191,.280,.393,.673
Milwaukee Brewers,MLB,Batting Sixth,109,100,,30,3,0,11,23,7,27,,,1,.300,.352,.660,1.012
Milwaukee Brewers,MLB,Batting Seventh,34,34,,8,3,0,1,4,0,9,,,0,.235,.235,.412,.647
Milwaukee Brewers,MLB,Batting Eighth,4,4,,0,0,0,0,0,0,1,,,0,.000,.000,.000,.000
