Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Gwinnett Stripers,Triple-A,vs Left,,,,24,,,56.1,243,51,,,7,23,51,1.31
Gwinnett Stripers,Triple-A,vs Right,,,,24,,,80.1,323,66,,,2,22,86,1.10
