Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Gwinnett Stripers,Triple-A,No Outs,,,,24,,,47.2,200,46,,,2,11,50,1.20
Gwinnett Stripers,Triple-A,One Out,,,,24,,,48.0,192,38,,,4,18,46,1.17
Gwinnett Stripers,Triple-A,Two Outs,,,,24,,,41.1,174,33,,,3,16,41,1.19
