Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Atlanta Braves,MLB,vs Left,,,,30,,,93.2,395,83,,,13,34,96,1.25
Atlanta Braves,MLB,vs Right,,,,30,,,86.1,343,73,,,6,19,78,1.07
