Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Riley, Austin - RHB",2019,0.00,0.54,0.85,1.12,1.38,1.61,1.83,2.04,2.24,2.43,2.62,2.81,3.00,3.18,3.36,3.53,3.71,3.88,4.06
"Riley, Austin - RHB",2020,0.00,0.56,0.89,1.17,1.42,1.65,1.88,2.09,2.29,2.49,2.68,2.86,3.05,3.23,3.42,3.60,3.78,3.96,4.15
"Riley, Austin - RHB",2021,0.00,0.55,0.88,1.15,1.39,1.62,1.84,2.04,2.24,2.43,2.62,2.81,2.99,3.17,3.34,3.52,3.69,3.87,4.04
"Riley, Austin - RHB",2022,0.00,0.56,0.88,1.15,1.40,1.62,1.84,2.04,2.24,2.43,2.62,2.80,2.98,3.16,3.34,3.51,3.69,3.86,4.04

