Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Chicago Cubs,MLB,vs Left,132,126,,37,7,2,2,16,5,14,,,1,.294,.326,.429,.755
Chicago Cubs,MLB,vs Right,385,355,,98,15,3,8,39,23,43,,,5,.276,.327,.403,.730
