Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Lehigh Valley IronPigs,Triple-A,Batting Third,158,128,,42,9,0,15,42,26,21,,,2,.328,.443,.750,1.193
Lehigh Valley IronPigs,Triple-A,Batting Fourth,22,18,,1,0,0,0,2,4,2,,,0,.056,.227,.056,.283
Lehigh Valley IronPigs,Triple-A,Batting Fifth,295,255,,71,15,4,14,47,34,52,,,3,.278,.366,.533,.899
