Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Lehigh Valley IronPigs,Triple-A,Bases Empty,264,227,,68,15,2,19,19,33,37,,,4,.300,.398,.634,1.032
Lehigh Valley IronPigs,Triple-A,Bases Loaded,17,15,,6,2,1,2,21,0,0,,,0,.400,.353,1.067,1.420
Lehigh Valley IronPigs,Triple-A,Runner at 1st,79,68,,13,4,0,2,6,10,20,,,1,.191,.304,.338,.642
Lehigh Valley IronPigs,Triple-A,Runners at 1st & 2nd,39,34,,7,0,0,3,13,5,7,,,0,.206,.308,.471,.779
Lehigh Valley IronPigs,Triple-A,Runners at 1st & 3rd,16,11,,3,1,0,0,7,3,2,,,0,.273,.375,.364,.739
Lehigh Valley IronPigs,Triple-A,Runner at 2nd,35,26,,10,0,1,2,9,9,7,,,0,.385,.543,.692,1.235
Lehigh Valley IronPigs,Triple-A,Runners at 2nd & 3rd,13,12,,4,2,0,0,10,0,2,,,0,.333,.308,.500,.808
Lehigh Valley IronPigs,Triple-A,Runner at 3rd,12,8,,3,0,0,1,6,4,0,,,0,.375,.583,.750,1.333
Lehigh Valley IronPigs,Triple-A,Scoring Position,132,106,,33,5,2,8,66,21,18,,,0,.311,.409,.623,1.032
