Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Lehigh Valley IronPigs,Triple-A,Home Games,1,1,3.50,3,3,0,18.0,74,10,7,7,0,10,26,1.11
Lehigh Valley IronPigs,Triple-A,Away Games,4,0,2.74,6,3,0,23.0,92,13,7,7,2,12,32,1.09
Lehigh Valley IronPigs,Triple-A,Day Games,0,0,1.50,1,1,0,6.0,24,3,1,1,0,3,14,1.00
Lehigh Valley IronPigs,Triple-A,Night Games,5,1,3.34,8,5,0,35.0,142,20,13,13,2,19,44,1.11
Lehigh Valley IronPigs,Triple-A,Leading Off,,,,9,,,10.2,41,6,,,1,3,18,0.84
Lehigh Valley IronPigs,Triple-A,Late / Close,,,,1,,,1.0,5,1,,,0,1,1,2.00
