Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Arizona Diamondbacks,MLB,No Outs,,,,33,,,69.1,281,64,,,10,17,61,1.17
Arizona Diamondbacks,MLB,One Out,,,,33,,,68.1,270,53,,,5,22,58,1.10
Arizona Diamondbacks,MLB,Two Outs,,,,33,,,61.1,253,50,,,6,22,58,1.17
