Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,Slider,,0.4,3,702,27.6,173,.183,.386,.310,36.1,29.5,23.9,.186,.356,.282,42.7
2022,4-Seamer,,1.0,7,700,27.5,179,.253,.584,.386,17.0,18.4,16.9,.259,.563,.391,46.0
2022,Sinker,,0.5,3,510,20.1,141,.281,.438,.358,13.7,12.1,14.7,.312,.551,.418,47.2
2022,Changeup,,0.1,0,217,8.5,62,.255,.382,.323,31.8,16.1,16.7,.348,.490,.401,37.8
2022,Curveball,,2.8,6,201,7.9,52,.255,.574,.384,29.5,19.2,13.5,.260,.490,.346,42.1
2022,Cutter,,0.2,0,165,6.5,47,.279,.535,.374,29.9,12.8,20.0,.221,.417,.307,40.5
2022,Splitter,,0.3,0,45,1.8,9,.125,.500,.300,23.5,44.4,25.0,.196,.600,.368,50.0
2022,N/A,,-1.3,0,3,0.1,2,.500,.500,.450,0.0,0.0,--,.595,.739,.588,50.0
2021,4-Seamer,,-0.5,-3,686,38.7,148,.194,.349,.297,31.8,30.4,19.7,.207,.382,.307,47.6
2021,Slider,,-1.0,-4,405,22.8,101,.175,.309,.226,37.0,36.6,27.6,.208,.314,.242,31.7
2021,Sinker,,0.9,2,256,14.4,75,.406,.565,.456,10.0,6.7,8.1,.363,.498,.396,42.2
2021,Changeup,,1.8,4,201,11.3,61,.288,.385,.357,23.1,13.1,13.1,.296,.404,.365,33.3
2021,Cutter,,-1.0,-1,111,6.3,29,.240,.400,.307,21.0,6.9,7.4,.241,.400,.306,54.2
2021,Curveball,,1.2,1,105,5.9,26,.280,.360,.296,15.6,23.1,14.6,.258,.372,.288,42.1
2021,Splitter,,-7.9,-1,10,0.6,4,.000,.000,.000,71.4,75.0,50.0,.029,.033,.037,0.0
2020,4-Seamer,,-2.3,-8,360,37.4,82,.211,.237,.235,25.7,24.4,17.4,.221,.325,.267,51.8
2020,Slider,,3.4,7,197,20.5,51,.333,.600,.434,35.4,21.6,18.0,.297,.570,.399,45.7
2020,Sinker,,1.6,2,146,15.2,46,.270,.568,.424,11.8,8.7,10.8,.314,.612,.436,55.9
2020,Changeup,,0.1,0,100,10.4,24,.261,.522,.344,19.6,12.5,8.1,.204,.297,.237,30.0
2020,Curveball,,1.5,1,86,8.9,25,.348,.435,.358,32.6,24.0,15.8,.351,.482,.357,44.4
2020,Cutter,,5.0,3,58,6.0,12,.364,1.091,.600,40.0,25.0,15.8,.313,.737,.455,62.5
2020,Splitter,,-3.0,0,15,1.6,3,.000,.000,.233,63.6,100.0,50.0,--,--,.233,--
2019,4-Seamer,,-0.1,-1,898,37.2,204,.205,.416,.339,31.4,31.4,21.8,.231,.474,.364,52.4
2019,Slider,,-0.6,-3,474,19.6,125,.241,.431,.316,36.6,30.4,26.2,.236,.475,.324,44.9
2019,Sinker,,2.8,10,371,15.4,101,.378,.656,.487,13.8,10.9,13.8,.368,.677,.468,54.4
2019,Curveball,,1.5,3,226,9.4,51,.292,.521,.367,27.3,27.5,20.0,.272,.614,.383,58.8
2019,Changeup,,-1.3,-3,214,8.9,56,.250,.404,.310,29.7,19.6,15.1,.242,.366,.290,24.4
2019,Cutter,,-0.8,-2,198,8.2,50,.255,.489,.337,29.3,24.0,18.2,.246,.527,.340,51.4
2019,Splitter,,9.2,3,31,1.3,9,.222,.556,.422,26.3,44.4,30.8,.273,.563,.341,60.0
2018,4-Seamer,,-0.4,0,76,33.9,21,.200,.550,.326,36.2,47.6,30.3,.179,.621,.344,30.0
2018,Sinker,,-3.9,-2,57,25.4,13,.100,.100,.231,22.9,30.8,21.1,.149,.167,.269,16.7
2018,Slider,,-1.6,-1,46,20.5,11,.182,.545,.295,44.0,45.5,26.3,.213,.571,.327,50.0
2018,Changeup,,-5.1,-1,21,9.4,5,.000,.000,.000,36.4,40.0,28.6,.200,.256,.200,0.0
2018,Curveball,,-1.7,0,19,8.5,2,.000,.000,.000,12.5,50.0,16.7,.004,.011,.004,100.0
2018,Cutter,,-2.7,0,3,1.3,1,1.000,1.000,.900,50.0,0.0,0.0,.613,.714,.569,0.0
2018,Splitter,,-4.2,0,2,0.9,,--,--,--,100.0,--,--,--,--,--,--
2017,4-Seamer,,4.8,1,23,34.8,5,.400,1.600,.800,56.3,60.0,42.9,.355,1.254,.640,100.0
2017,Sinker,,0.8,0,13,19.7,4,.000,.000,.350,50.0,0.0,0.0,.244,.952,.597,50.0
2017,Changeup,,-7.9,-1,10,15.2,3,.000,.000,.000,83.3,66.7,66.7,.032,.036,.029,0.0
2017,Slider,,1.7,0,8,12.1,1,--,--,.700,0.0,0.0,0.0,--,--,.700,--
2017,Cutter,,-0.4,0,6,9.1,,--,--,--,50.0,--,0.0,--,--,--,--
2017,Curveball,,6.4,0,6,9.1,2,.500,1.000,.625,0.0,0.0,0.0,.522,.572,.471,0.0
