Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-0.3,-2,685,34.0,208,.283,.455,.340,11.3,8.2,9.4,.274,.437,.333,38.3
2022,Slider,,0.0,0,494,24.5,118,.248,.336,.274,33.9,28.0,19.6,.221,.286,.242,22.5
2022,Sinker,,-2.0,-6,326,16.2,92,.179,.231,.252,8.7,7.6,10.8,.225,.325,.309,29.2
2022,Curveball,,0.1,0,187,9.3,41,.184,.237,.205,25.4,26.8,19.0,.174,.226,.202,14.3
2022,Changeup,,-0.4,-1,164,8.1,46,.205,.295,.223,24.7,21.7,19.2,.234,.324,.254,25.7
2022,Cutter,,2.2,3,144,7.1,39,.395,.684,.465,27.6,17.9,21.9,.243,.409,.288,38.7
2022,Splitter,,-2.9,-1,17,0.8,6,.000,.000,.000,0.0,0.0,0.0,.221,.321,.239,33.3
2021,4-Seamer,,-0.6,-6,928,35.6,271,.293,.434,.340,13.2,13.7,16.0,.264,.420,.319,38.8
2021,Slider,,-1.0,-7,639,24.5,145,.173,.286,.214,32.0,24.1,17.6,.176,.259,.210,21.4
2021,Sinker,,1.6,6,394,15.1,134,.347,.438,.375,8.1,6.7,12.0,.323,.427,.361,23.7
2021,Curveball,,-0.4,-1,224,8.6,56,.154,.212,.217,20.6,14.3,10.8,.218,.291,.246,26.1
2021,Changeup,,-0.9,-2,201,7.7,63,.250,.350,.299,21.3,14.3,14.1,.300,.425,.319,17.3
2021,Cutter,,1.3,2,191,7.3,41,.425,.600,.473,18.9,9.8,11.1,.350,.489,.370,30.6
2021,Splitter,,12.3,4,31,1.2,9,.667,.778,.639,23.5,11.1,5.3,.349,.404,.326,12.5
2020,4-Seamer,,1.4,5,349,35.0,89,.359,.564,.437,9.9,4.5,4.9,.377,.555,.427,34.7
2020,Slider,,-0.2,0,237,23.8,61,.183,.233,.206,24.3,24.6,17.0,.151,.195,.161,15.6
2020,Changeup,,0.5,1,120,12.0,40,.200,.350,.235,16.7,12.5,12.2,.307,.540,.359,22.9
2020,Sinker,,-2.4,-3,112,11.2,32,.290,.452,.359,10.6,3.1,5.3,.333,.491,.364,30.0
2020,Curveball,,3.2,3,95,9.5,26,.385,.692,.458,19.5,19.2,21.7,.330,.468,.348,33.3
2020,Cutter,,-0.8,-1,69,6.9,14,.273,.364,.368,27.3,21.4,15.8,.198,.366,.337,12.5
2020,Splitter,,6.6,1,14,1.4,3,.500,.500,.533,14.3,0.0,0.0,.326,.391,.446,50.0
2019,4-Seamer,,1.4,14,984,35.5,255,.338,.557,.417,15.1,13.7,11.8,.334,.559,.396,38.1
2019,Slider,,-1.8,-12,626,22.6,149,.222,.306,.233,29.1,28.2,19.1,.178,.279,.198,17.9
2019,Sinker,,0.9,4,414,14.9,143,.341,.500,.395,8.3,7.7,12.0,.313,.439,.348,28.1
2019,Changeup,,-0.1,0,287,10.3,80,.263,.329,.308,28.9,20.0,16.8,.261,.338,.280,23.3
2019,Curveball,,2.4,6,235,8.5,44,.326,.605,.420,29.1,25.0,18.3,.251,.408,.287,28.1
2019,Cutter,,0.4,1,192,6.9,49,.282,.410,.390,22.5,14.3,14.0,.297,.423,.390,25.0
2019,Splitter,,-3.5,0,10,0.4,5,.400,.400,.360,37.5,40.0,50.0,.280,.339,.261,0.0
2018,4-Seamer,,-0.7,-6,954,34.9,241,.246,.394,.335,17.1,15.4,13.5,.254,.431,.356,38.8
2018,Slider,,-0.5,-3,580,21.2,135,.217,.275,.266,32.0,28.1,18.4,.214,.317,.282,20.5
2018,Sinker,,3.0,17,563,20.6,169,.425,.637,.475,6.8,4.7,6.9,.362,.545,.407,37.9
2018,Curveball,,0.5,1,257,9.4,65,.293,.345,.316,19.2,20.0,15.9,.260,.344,.302,8.7
2018,Changeup,,0.2,0,210,7.7,53,.365,.423,.332,26.5,22.6,16.9,.280,.353,.274,22.0
2018,Cutter,,1.1,2,145,5.3,35,.281,.438,.343,25.0,17.1,14.6,.301,.438,.350,26.9
2018,Splitter,,17.0,2,13,0.5,4,.750,1.500,.950,0.0,0.0,0.0,.510,.972,.625,50.0
2018,N/A,,1.4,0,1,0.0,,--,--,--,--,--,--,--,--,--,--
2017,4-Seamer,,-0.9,-7,753,31.8,196,.265,.453,.344,13.0,13.3,13.3,.266,.497,.344,35.9
2017,Sinker,,2.1,11,498,21.0,148,.336,.571,.425,6.6,7.4,8.7,.340,.574,.400,34.1
2017,Slider,,0.5,2,440,18.6,111,.282,.437,.328,27.8,21.6,16.2,.220,.342,.263,19.5
2017,Curveball,,-0.6,-2,298,12.6,71,.224,.313,.249,23.3,15.5,11.6,.226,.325,.250,17.5
2017,Changeup,,0.1,0,223,9.4,58,.309,.436,.365,20.5,13.8,9.9,.276,.369,.297,29.8
2017,Cutter,,1.5,2,122,5.1,35,.353,.500,.360,28.6,17.1,18.2,.319,.480,.332,27.6
2017,Splitter,,-4.0,-1,24,1.0,8,.000,.000,.175,42.9,25.0,14.3,.245,.296,.327,25.0
2017,N/A,,-0.9,0,2,0.1,,--,--,--,0.0,--,--,--,--,--,--
